context_id,product_id,representation,protocol,candidate_quantity,training_percentile,raw_probability,sigmoid_probability,isotonic_probability,valid_support
11798,100076AAK08W,Q2,A,13333.75,75,0.11511166441048463,0.09239912889690843,0.11215580926796508,True
11798,100076AAK08W,Q2,A,32265.0,90,0.1179413993776417,0.09346914245502419,0.11215580926796508,True
11220,100076AAK08W,Q2,A,573.5,10,0.7607513386915761,0.6482789032467227,0.7142857142857143,True
11220,100076AAK08W,Q2,A,1108.75,25,0.7366749731280808,0.6232773227931263,0.7142857142857143,True
11220,100076AAK08W,Q2,A,4814.0,50,0.738522940393187,0.6252217204342229,0.7142857142857143,True
11220,100076AAK08W,Q2,A,13333.75,75,0.7549469494052401,0.6423194565703483,0.7142857142857143,True
11220,100076AAK08W,Q2,A,32265.0,90,0.7734148992397791,0.6611196824843508,0.75,True
30474,100076AAK08W,Q2,A,573.5,10,0.14509237247128814,0.10431238623174799,0.11215580926796508,True
30474,100076AAK08W,Q2,A,1108.75,25,0.1488215445084824,0.10588569025826096,0.11215580926796508,True
30474,100076AAK08W,Q2,A,4814.0,50,0.14751990359980355,0.10533417716109743,0.11215580926796508,True
30474,100076AAK08W,Q2,A,13333.75,75,0.15295727675830673,0.10765494755872172,0.11215580926796508,True
30474,100076AAK08W,Q2,A,32265.0,90,0.15655275822263606,0.10921415924946665,0.11215580926796508,True
17447,100076AAK08W,Q2,A,573.5,10,0.27522102021744493,0.17271895592379502,0.12054794520547946,True
17447,100076AAK08W,Q2,A,1108.75,25,0.2785264993060145,0.17484790827913427,0.12054794520547946,True
17447,100076AAK08W,Q2,A,4814.0,50,0.26304965553811277,0.16505649286342233,0.12054794520547946,True
17447,100076AAK08W,Q2,A,13333.75,75,0.2832121887494631,0.17790116922918717,0.12054794520547946,True
17447,100076AAK08W,Q2,A,32265.0,90,0.2888254741155229,0.18161367600490674,0.12054794520547946,True
17069,100076AAK08W,Q2,A,573.5,10,0.11466475082582478,0.09223114592959873,0.11215580926796508,True
17069,100076AAK08W,Q2,A,1108.75,25,0.1117607264871453,0.09114627018448515,0.11215580926796508,True
17069,100076AAK08W,Q2,A,4814.0,50,0.11074105895545178,0.09076807751102536,0.11215580926796508,True
17069,100076AAK08W,Q2,A,13333.75,75,0.11776833079879072,0.09340338185012989,0.11215580926796508,True
17069,100076AAK08W,Q2,A,32265.0,90,0.12065446864310458,0.09450546309854949,0.11215580926796508,True
19539,100076AAK08W,Q2,A,573.5,10,0.09138339614738006,0.08385189673177126,0.11215580926796508,True
19539,100076AAK08W,Q2,A,1108.75,25,0.09882817192201525,0.08645325969335398,0.11215580926796508,True
19539,100076AAK08W,Q2,A,4814.0,50,0.09791349002375535,0.0861297560867381,0.11215580926796508,True
19539,100076AAK08W,Q2,A,13333.75,75,0.10438623255838983,0.0884427761746118,0.11215580926796508,True
19539,100076AAK08W,Q2,A,32265.0,90,0.10698418599116827,0.08938682505248993,0.11215580926796508,True
27096,100076AAK08W,Q2,A,573.5,10,0.12448487061458223,0.09598609318734386,0.11215580926796508,True
27096,100076AAK08W,Q2,A,1108.75,25,0.11430943270560891,0.09209778710282197,0.11215580926796508,True
27096,100076AAK08W,Q2,A,4814.0,50,0.11854008456983342,0.09369694433096719,0.11215580926796508,True
27096,100076AAK08W,Q2,A,13333.75,75,0.12618564714937927,0.09665014666913901,0.11215580926796508,True
27096,100076AAK08W,Q2,A,32265.0,90,0.12924784681970716,0.09785610367027954,0.11215580926796508,True
26024,100076AAK08W,Q2,A,573.5,10,0.09541621328095388,0.08525209900858152,0.11215580926796508,True
26024,100076AAK08W,Q2,A,1108.75,25,0.10306064368821433,0.08796455792142564,0.11215580926796508,True
26024,100076AAK08W,Q2,A,4814.0,50,0.10211122773375093,0.0876234846622959,0.11215580926796508,True
26024,100076AAK08W,Q2,A,13333.75,75,0.10882799152353519,0.09006233427261706,0.11215580926796508,True
26024,100076AAK08W,Q2,A,32265.0,90,0.1115227256782411,0.09105786951603177,0.11215580926796508,True
24672,100076AAK08W,Q2,A,573.5,10,0.0655644251935001,0.07537287846833216,0.0,True
24672,100076AAK08W,Q2,A,1108.75,25,0.06965207435455238,0.07666074697498709,0.009615384615384616,True
24672,100076AAK08W,Q2,A,4814.0,50,0.06745555965607078,0.0759662169809574,0.009615384615384616,True
24672,100076AAK08W,Q2,A,13333.75,75,0.06994276897856348,0.07675309867196255,0.009615384615384616,True
24672,100076AAK08W,Q2,A,32265.0,90,0.07004583178132871,0.0767858655069104,0.009615384615384616,True
27262,100076AAK08W,Q2,A,573.5,10,0.15591568920913063,0.10893645182184448,0.11215580926796508,True
27262,100076AAK08W,Q2,A,1108.75,25,0.1388156328617364,0.10171090739223183,0.11215580926796508,True
27262,100076AAK08W,Q2,A,4814.0,50,0.129706399688803,0.09803784185126878,0.11215580926796508,True
27262,100076AAK08W,Q2,A,13333.75,75,0.14279905225699918,0.10335514168420382,0.11215580926796508,True
27262,100076AAK08W,Q2,A,32265.0,90,0.1461969633334926,0.10477623787976346,0.11215580926796508,True
19814,100076AAK08W,Q2,A,573.5,10,0.19248076242498058,0.12590848430610843,0.12054794520547946,True
19814,100076AAK08W,Q2,A,1108.75,25,0.1971293538666002,0.12822135997032597,0.12054794520547946,True
19814,100076AAK08W,Q2,A,4814.0,50,0.19550224253254816,0.12740770766165618,0.12054794520547946,True
19814,100076AAK08W,Q2,A,13333.75,75,0.20736496501878765,0.13344188211523875,0.12054794520547946,True
19814,100076AAK08W,Q2,A,32265.0,90,0.21191940523420602,0.13582205228302627,0.12054794520547946,True
26191,100076AAK08W,Q2,A,573.5,10,0.0972501457814489,0.08589583160371818,0.11215580926796508,True
26191,100076AAK08W,Q2,A,1108.75,25,0.10502444599810686,0.08867385371728072,0.11215580926796508,True
26191,100076AAK08W,Q2,A,4814.0,50,0.10405903792517388,0.08832451997157807,0.11215580926796508,True
26191,100076AAK08W,Q2,A,13333.75,75,0.11088810327054957,0.09082252866253825,0.11215580926796508,True
26191,100076AAK08W,Q2,A,32265.0,90,0.11362734458697385,0.09184226967732273,0.11215580926796508,True
16822,100076AAK08W,Q2,A,573.5,10,0.0636665065052678,0.07478169358113528,0.0,True
16822,100076AAK08W,Q2,A,1108.75,25,0.06196367755940799,0.07425490795543706,0.0,True
16822,100076AAK08W,Q2,A,4814.0,50,0.06090942920646707,0.07393047947533346,0.0,True
16822,100076AAK08W,Q2,A,13333.75,75,0.06412285734478261,0.07492345243742689,0.0,True
16822,100076AAK08W,Q2,A,32265.0,90,0.06755172542717204,0.07599650299337853,0.009615384615384616,True
26870,100076AAK08W,Q2,A,573.5,10,0.10650840318774449,0.08921325716395026,0.11215580926796508,True
26870,100076AAK08W,Q2,A,1108.75,25,0.10666052445815767,0.08926871865814887,0.11215580926796508,True
26870,100076AAK08W,Q2,A,4814.0,50,0.10568185306919646,0.08891245038228636,0.11215580926796508,True
26870,100076AAK08W,Q2,A,13333.75,75,0.10977571376957722,0.09041133519296451,0.11215580926796508,True
26870,100076AAK08W,Q2,A,32265.0,90,0.11249095267340073,0.09141798024109099,0.11215580926796508,True
17208,100076AAK08W,Q2,A,573.5,10,0.26026062439117936,0.16333955278865714,0.12054794520547946,True
17208,100076AAK08W,Q2,A,1108.75,25,0.2634517368269708,0.16530520654795317,0.12054794520547946,True
17208,100076AAK08W,Q2,A,4814.0,50,0.2653086464214429,0.16645772720355081,0.12054794520547946,True
17208,100076AAK08W,Q2,A,13333.75,75,0.28557723173848004,0.1794580600453899,0.12054794520547946,True
17208,100076AAK08W,Q2,A,32265.0,90,0.2912183478004634,0.18321449795830438,0.12054794520547946,True
19026,100076AAK08W,Q2,A,573.5,10,0.2073266288929038,0.13342199808163807,0.12054794520547946,True
19026,100076AAK08W,Q2,A,1108.75,25,0.2122395268086236,0.13599068789796592,0.12054794520547946,True
19026,100076AAK08W,Q2,A,4814.0,50,0.21052039840435227,0.13508714211999837,0.12054794520547946,True
19026,100076AAK08W,Q2,A,13333.75,75,0.22304175051144426,0.1417851974869695,0.12054794520547946,True
19026,100076AAK08W,Q2,A,32265.0,90,0.22784153338447233,0.14442534306679933,0.12054794520547946,True
12132,100076AAK08W,Q2,A,573.5,10,0.2314764497096942,0.14645183604620476,0.12054794520547946,True
12132,100076AAK08W,Q2,A,1108.75,25,0.23442647776844255,0.1481137672586349,0.12054794520547946,True
12132,100076AAK08W,Q2,A,4814.0,50,0.23614439682183208,0.14908873585151067,0.12054794520547946,True
12132,100076AAK08W,Q2,A,13333.75,75,0.25387803092743577,0.1594645130804091,0.12054794520547946,True
12132,100076AAK08W,Q2,A,32265.0,90,0.25912009021599225,0.16264158663893918,0.12054794520547946,True
25365,100076AAK08W,Q2,A,573.5,10,0.09037177445813102,0.08350395189628833,0.11215580926796508,True
25365,100076AAK08W,Q2,A,1108.75,25,0.09774300154075305,0.08606957928130116,0.11215580926796508,True
25365,100076AAK08W,Q2,A,4814.0,50,0.09683728394220478,0.08575052905067103,0.11215580926796508,True
25365,100076AAK08W,Q2,A,13333.75,75,0.10324702473186428,0.08803165514900323,0.11215580926796508,True
25365,100076AAK08W,Q2,A,32265.0,90,0.10581997562910085,0.08896265361855679,0.11215580926796508,True
23438,100076AAK08W,Q2,A,573.5,10,0.08146850476169508,0.08049787851425942,0.10465116279069768,True
23438,100076AAK08W,Q2,A,1108.75,25,0.07997806633259293,0.08000440137676974,0.10465116279069768,True
23438,100076AAK08W,Q2,A,4814.0,50,0.0786430176666563,0.07956471982236593,0.10067114093959731,True
23438,100076AAK08W,Q2,A,13333.75,75,0.07938956156505293,0.07981031193999844,0.10067114093959731,True
23438,100076AAK08W,Q2,A,32265.0,90,0.08356190164576173,0.08119568262701064,0.11215580926796508,True
26205,100076AAK08W,Q2,A,573.5,10,0.0972501457814489,0.08589583160371818,0.11215580926796508,True
26205,100076AAK08W,Q2,A,1108.75,25,0.10502444599810686,0.08867385371728072,0.11215580926796508,True
26205,100076AAK08W,Q2,A,4814.0,50,0.10405903792517388,0.08832451997157807,0.11215580926796508,True
26205,100076AAK08W,Q2,A,13333.75,75,0.11088810327054957,0.09082252866253825,0.11215580926796508,True
26205,100076AAK08W,Q2,A,32265.0,90,0.11362734458697385,0.09184226967732273,0.11215580926796508,True
16802,100076AAK08W,Q2,A,573.5,10,0.0636665065052678,0.07478169358113528,0.0,True
16802,100076AAK08W,Q2,A,1108.75,25,0.06196367755940799,0.07425490795543706,0.0,True
16802,100076AAK08W,Q2,A,4814.0,50,0.06090942920646707,0.07393047947533346,0.0,True
16802,100076AAK08W,Q2,A,13333.75,75,0.06412285734478261,0.07492345243742689,0.0,True
16802,100076AAK08W,Q2,A,32265.0,90,0.06755172542717204,0.07599650299337853,0.009615384615384616,True
23602,100076AAK08W,Q2,A,573.5,10,0.07971505951916039,0.07991760827158141,0.10465116279069768,True
23602,100076AAK08W,Q2,A,1108.75,25,0.07239693956449442,0.07753684622207363,0.01818181818181818,True
23602,100076AAK08W,Q2,A,4814.0,50,0.07564467079513645,0.0785852884079765,0.10067114093959731,True
23602,100076AAK08W,Q2,A,13333.75,75,0.08933204270474626,0.08314770660918523,0.11215580926796508,True
23602,100076AAK08W,Q2,A,32265.0,90,0.09397357408076945,0.08474879262222455,0.11215580926796508,True
19790,100076AAK08W,Q2,A,573.5,10,0.19248076242498058,0.12590848430610843,0.12054794520547946,True
19790,100076AAK08W,Q2,A,1108.75,25,0.1971293538666002,0.12822135997032597,0.12054794520547946,True
19790,100076AAK08W,Q2,A,4814.0,50,0.19550224253254816,0.12740770766165618,0.12054794520547946,True
19790,100076AAK08W,Q2,A,13333.75,75,0.20736496501878765,0.13344188211523875,0.12054794520547946,True
19790,100076AAK08W,Q2,A,32265.0,90,0.21191940523420602,0.13582205228302627,0.12054794520547946,True
12697,100076AAK08W,Q2,A,573.5,10,0.0636665065052678,0.07478169358113528,0.0,True
12697,100076AAK08W,Q2,A,1108.75,25,0.06196367755940799,0.07425490795543706,0.0,True
12697,100076AAK08W,Q2,A,4814.0,50,0.06090942920646707,0.07393047947533346,0.0,True
12697,100076AAK08W,Q2,A,13333.75,75,0.06412285734478261,0.07492345243742689,0.0,True
12697,100076AAK08W,Q2,A,32265.0,90,0.06755172542717204,0.07599650299337853,0.009615384615384616,True
12447,100076AAK08W,Q2,A,573.5,10,0.084441419350118,0.08149049924094268,0.11215580926796508,True
12447,100076AAK08W,Q2,A,1108.75,25,0.08663399275973722,0.08222970674335273,0.11215580926796508,True
12447,100076AAK08W,Q2,A,4814.0,50,0.08519812765468755,0.08174493016400505,0.11215580926796508,True
12447,100076AAK08W,Q2,A,13333.75,75,0.08992245387065552,0.08334983041850627,0.11215580926796508,True
12447,100076AAK08W,Q2,A,32265.0,90,0.09459147554130858,0.08496403446891579,0.11215580926796508,True
11804,100076AAK08W,Q2,A,573.5,10,0.6749515587946235,0.5564106260844027,0.5,True
11804,100076AAK08W,Q2,A,1108.75,25,0.7125816037614704,0.597583339688443,0.5,True
11804,100076AAK08W,Q2,A,4814.0,50,0.7145331330799551,0.5996866807177627,0.5,True
11804,100076AAK08W,Q2,A,13333.75,75,0.7253695477013363,0.6112974067042304,0.6902534975177508,True
11804,100076AAK08W,Q2,A,32265.0,90,0.7354589102208624,0.6219956298586197,0.7142857142857143,True
26851,100076AAK08W,Q2,A,573.5,10,0.10650840318774449,0.08921325716395026,0.11215580926796508,True
26851,100076AAK08W,Q2,A,1108.75,25,0.10666052445815767,0.08926871865814887,0.11215580926796508,True
26851,100076AAK08W,Q2,A,4814.0,50,0.10568185306919646,0.08891245038228636,0.11215580926796508,True
26851,100076AAK08W,Q2,A,13333.75,75,0.10977571376957722,0.09041133519296451,0.11215580926796508,True
26851,100076AAK08W,Q2,A,32265.0,90,0.11249095267340073,0.09141798024109099,0.11215580926796508,True
27779,100076AAK08W,Q2,A,573.5,10,0.10230831931129516,0.08769419042461292,0.11215580926796508,True
27779,100076AAK08W,Q2,A,1108.75,25,0.10832528293561122,0.08987770376381336,0.11215580926796508,True
27779,100076AAK08W,Q2,A,4814.0,50,0.107333171712292,0.08951433029803786,0.11215580926796508,True
27779,100076AAK08W,Q2,A,13333.75,75,0.11298317341231132,0.09160154159404714,0.11215580926796508,True
27779,100076AAK08W,Q2,A,32265.0,90,0.11576743006173883,0.09264611126471915,0.11215580926796508,True
28629,100076AAK08W,Q2,A,573.5,10,0.10836146498023963,0.08989098099519678,0.11215580926796508,True
28629,100076AAK08W,Q2,A,1108.75,25,0.09588445888071852,0.08541604180358565,0.11215580926796508,True
28629,100076AAK08W,Q2,A,4814.0,50,0.10007217108938356,0.08689500126400125,0.11215580926796508,True
28629,100076AAK08W,Q2,A,13333.75,75,0.11405356673319408,0.09200186222210033,0.11215580926796508,True
28629,100076AAK08W,Q2,A,32265.0,90,0.11981059245635269,0.09418202689036152,0.11215580926796508,True
28901,100076AAK08W,Q2,A,573.5,10,0.07720125217374119,0.07909237255629664,0.10067114093959731,True
28901,100076AAK08W,Q2,A,1108.75,25,0.08195077821487903,0.08065815081095702,0.10465116279069768,True
28901,100076AAK08W,Q2,A,4814.0,50,0.07939951773501883,0.0798135919155801,0.10067114093959731,True
28901,100076AAK08W,Q2,A,13333.75,75,0.08228826178932755,0.08077047865553852,0.10465116279069768,True
28901,100076AAK08W,Q2,A,32265.0,90,0.0865986135726832,0.08221773063873447,0.11215580926796508,True
16956,100076AAK08W,Q2,A,573.5,10,0.08230636208128386,0.08077650717644007,0.10465116279069768,True
16956,100076AAK08W,Q2,A,1108.75,25,0.08444861087119122,0.08149291387343416,0.11215580926796508,True
16956,100076AAK08W,Q2,A,4814.0,50,0.08182651977092766,0.08061682860672557,0.10465116279069768,True
16956,100076AAK08W,Q2,A,13333.75,75,0.08638154067177577,0.08214428468511824,0.11215580926796508,True
16956,100076AAK08W,Q2,A,32265.0,90,0.09088506898122811,0.08368033400630243,0.11215580926796508,True
21797,100076AAK08W,Q2,A,573.5,10,0.10543612743384237,0.08882319998525702,0.11215580926796508,True
21797,100076AAK08W,Q2,A,1108.75,25,0.10355664439008691,0.08814322052631553,0.11215580926796508,True
21797,100076AAK08W,Q2,A,4814.0,50,0.10260318186405006,0.08780006739733477,0.11215580926796508,True
21797,100076AAK08W,Q2,A,13333.75,75,0.10659199664882446,0.08924373043597539,0.11215580926796508,True
21797,100076AAK08W,Q2,A,32265.0,90,0.1092381511293332,0.09021322726671685,0.11215580926796508,True
26338,100076AAK08W,Q2,A,573.5,10,0.13000335867801632,0.09815569599668979,0.11215580926796508,True
26338,100076AAK08W,Q2,A,1108.75,25,0.11758809801159671,0.09333494318668098,0.11215580926796508,True
26338,100076AAK08W,Q2,A,4814.0,50,0.11858242639411454,0.09371307438196921,0.11215580926796508,True
26338,100076AAK08W,Q2,A,13333.75,75,0.13072087487405804,0.09844097792578588,0.11215580926796508,True
26338,100076AAK08W,Q2,A,32265.0,90,0.13387627088296652,0.09970433444577173,0.11215580926796508,True
25366,100076AAK08W,Q2,A,573.5,10,0.09037177445813102,0.08350395189628833,0.11215580926796508,True
25366,100076AAK08W,Q2,A,1108.75,25,0.09774300154075305,0.08606957928130116,0.11215580926796508,True
25366,100076AAK08W,Q2,A,4814.0,50,0.09683728394220478,0.08575052905067103,0.11215580926796508,True
25366,100076AAK08W,Q2,A,13333.75,75,0.10324702473186428,0.08803165514900323,0.11215580926796508,True
25366,100076AAK08W,Q2,A,32265.0,90,0.10581997562910085,0.08896265361855679,0.11215580926796508,True
20643,100076AAK08W,Q2,A,573.5,10,0.13011093278831712,0.09819842008835919,0.11215580926796508,True
20643,100076AAK08W,Q2,A,1108.75,25,0.13351518681730012,0.09955903641684144,0.11215580926796508,True
20643,100076AAK08W,Q2,A,4814.0,50,0.13232660773869848,0.09908208896134683,0.11215580926796508,True
20643,100076AAK08W,Q2,A,13333.75,75,0.13729416768357286,0.10108903847978346,0.11215580926796508,True
20643,100076AAK08W,Q2,A,32265.0,90,0.1405825721843257,0.1024373644864269,0.11215580926796508,True
17075,100076AAK08W,Q2,A,573.5,10,0.13626562056393665,0.10067055398398589,0.11215580926796508,True
17075,100076AAK08W,Q2,A,1108.75,25,0.13959866533711285,0.10203227697268616,0.11215580926796508,True
17075,100076AAK08W,Q2,A,4814.0,50,0.14461246338054567,0.10411142362052327,0.11215580926796508,True
17075,100076AAK08W,Q2,A,13333.75,75,0.15397830025578443,0.10809572228956883,0.11215580926796508,True
17075,100076AAK08W,Q2,A,32265.0,90,0.1575933170043381,0.10966908945354575,0.11215580926796508,True
20641,100076AAK08W,Q2,A,573.5,10,0.13011093278831712,0.09819842008835919,0.11215580926796508,True
20641,100076AAK08W,Q2,A,1108.75,25,0.13351518681730012,0.09955903641684144,0.11215580926796508,True
20641,100076AAK08W,Q2,A,4814.0,50,0.13232660773869848,0.09908208896134683,0.11215580926796508,True
20641,100076AAK08W,Q2,A,13333.75,75,0.13729416768357286,0.10108903847978346,0.11215580926796508,True
20641,100076AAK08W,Q2,A,32265.0,90,0.1405825721843257,0.1024373644864269,0.11215580926796508,True
15594,100076AAK08W,Q2,A,573.5,10,0.7607513386915761,0.6482789032467227,0.7142857142857143,True
15594,100076AAK08W,Q2,A,1108.75,25,0.7366749731280808,0.6232773227931263,0.7142857142857143,True
15594,100076AAK08W,Q2,A,4814.0,50,0.738522940393187,0.6252217204342229,0.7142857142857143,True
15594,100076AAK08W,Q2,A,13333.75,75,0.7549469494052401,0.6423194565703483,0.7142857142857143,True
15594,100076AAK08W,Q2,A,32265.0,90,0.7734148992397791,0.6611196824843508,0.75,True
13627,100076AAK08W,Q2,A,573.5,10,0.7607513386915761,0.6482789032467227,0.7142857142857143,True
13627,100076AAK08W,Q2,A,1108.75,25,0.7366749731280808,0.6232773227931263,0.7142857142857143,True
13627,100076AAK08W,Q2,A,4814.0,50,0.738522940393187,0.6252217204342229,0.7142857142857143,True
13627,100076AAK08W,Q2,A,13333.75,75,0.7549469494052401,0.6423194565703483,0.7142857142857143,True
13627,100076AAK08W,Q2,A,32265.0,90,0.7734148992397791,0.6611196824843508,0.75,True
25042,100076AAK08W,Q2,A,573.5,10,0.7002829156464593,0.5842481056491682,0.5,True
25042,100076AAK08W,Q2,A,1108.75,25,0.736126895806327,0.6226998784413144,0.7142857142857143,True
25042,100076AAK08W,Q2,A,4814.0,50,0.7379773413131078,0.624648068067793,0.7142857142857143,True
25042,100076AAK08W,Q2,A,13333.75,75,0.7544242250350626,0.6417805695981986,0.7142857142857143,True
25042,100076AAK08W,Q2,A,32265.0,90,0.7521598968402071,0.6394421039155076,0.7142857142857143,True
21767,100076AAK08W,Q2,A,573.5,10,0.10543612743384237,0.08882319998525702,0.11215580926796508,True
21767,100076AAK08W,Q2,A,1108.75,25,0.10355664439008691,0.08814322052631553,0.11215580926796508,True
21767,100076AAK08W,Q2,A,4814.0,50,0.10260318186405006,0.08780006739733477,0.11215580926796508,True
21767,100076AAK08W,Q2,A,13333.75,75,0.10659199664882446,0.08924373043597539,0.11215580926796508,True
21767,100076AAK08W,Q2,A,32265.0,90,0.1092381511293332,0.09021322726671685,0.11215580926796508,True
16826,100076AAK08W,Q2,A,573.5,10,0.0636665065052678,0.07478169358113528,0.0,True
16826,100076AAK08W,Q2,A,1108.75,25,0.06196367755940799,0.07425490795543706,0.0,True
16826,100076AAK08W,Q2,A,4814.0,50,0.06090942920646707,0.07393047947533346,0.0,True
16826,100076AAK08W,Q2,A,13333.75,75,0.06412285734478261,0.07492345243742689,0.0,True
16826,100076AAK08W,Q2,A,32265.0,90,0.06755172542717204,0.07599650299337853,0.009615384615384616,True
23522,100076AAK08W,Q2,A,573.5,10,0.07720125217374119,0.07909237255629664,0.10067114093959731,True
23522,100076AAK08W,Q2,A,1108.75,25,0.08195077821487903,0.08065815081095702,0.10465116279069768,True
23522,100076AAK08W,Q2,A,4814.0,50,0.07939951773501883,0.0798135919155801,0.10067114093959731,True
23522,100076AAK08W,Q2,A,13333.75,75,0.08228826178932755,0.08077047865553852,0.10465116279069768,True
23522,100076AAK08W,Q2,A,32265.0,90,0.0865986135726832,0.08221773063873447,0.11215580926796508,True
17452,100076AAK08W,Q2,A,573.5,10,0.20179101975968566,0.13057703348546235,0.12054794520547946,True
17452,100076AAK08W,Q2,A,1108.75,25,0.19820001210233879,0.12875916710469879,0.12054794520547946,True
17452,100076AAK08W,Q2,A,4814.0,50,0.19972171362636415,0.12952684649939578,0.12054794520547946,True
17452,100076AAK08W,Q2,A,13333.75,75,0.22251936993128918,0.14150030360927743,0.12054794520547946,True
17452,100076AAK08W,Q2,A,32265.0,90,0.22731120021292525,0.14413163458662911,0.12054794520547946,True
19713,100076AAK08W,Q2,A,573.5,10,0.15002445227799444,0.10639763128984049,0.11215580926796508,True
19713,100076AAK08W,Q2,A,1108.75,25,0.1359960671038455,0.10056113560644415,0.11215580926796508,True
19713,100076AAK08W,Q2,A,4814.0,50,0.12704456175208198,0.0969870592074404,0.11215580926796508,True
19713,100076AAK08W,Q2,A,13333.75,75,0.13991172184780495,0.10216101224040988,0.11215580926796508,True
19713,100076AAK08W,Q2,A,32265.0,90,0.14325241034434524,0.10354375745959706,0.11215580926796508,True
12774,100076AAK08W,Q2,A,573.5,10,0.0636665065052678,0.07478169358113528,0.0,True
12774,100076AAK08W,Q2,A,1108.75,25,0.06196367755940799,0.07425490795543706,0.0,True
12774,100076AAK08W,Q2,A,4814.0,50,0.06090942920646707,0.07393047947533346,0.0,True
12774,100076AAK08W,Q2,A,13333.75,75,0.06412285734478261,0.07492345243742689,0.0,True
12774,100076AAK08W,Q2,A,32265.0,90,0.06755172542717204,0.07599650299337853,0.009615384615384616,True
12422,100076AAK08W,Q2,A,573.5,10,0.084441419350118,0.08149049924094268,0.11215580926796508,True
12422,100076AAK08W,Q2,A,1108.75,25,0.08663399275973722,0.08222970674335273,0.11215580926796508,True
12422,100076AAK08W,Q2,A,4814.0,50,0.08519812765468755,0.08174493016400505,0.11215580926796508,True
12422,100076AAK08W,Q2,A,13333.75,75,0.08992245387065552,0.08334983041850627,0.11215580926796508,True
12422,100076AAK08W,Q2,A,32265.0,90,0.09459147554130858,0.08496403446891579,0.11215580926796508,True
23460,100076AAK08W,Q2,A,573.5,10,0.0660902425039666,0.07553742373158157,0.0,True
23460,100076AAK08W,Q2,A,1108.75,25,0.06486127754777517,0.07515335527585908,0.0,True
23460,100076AAK08W,Q2,A,4814.0,50,0.06376108055058252,0.07481105138816972,0.0,True
23460,100076AAK08W,Q2,A,13333.75,75,0.06612172648462672,0.07554728654831287,0.0,True
23460,100076AAK08W,Q2,A,32265.0,90,0.0696495262639847,0.076659937914685,0.009615384615384616,True
20653,100076AAK08W,Q2,A,573.5,10,0.13011093278831712,0.09819842008835919,0.11215580926796508,True
20653,100076AAK08W,Q2,A,1108.75,25,0.13351518681730012,0.09955903641684144,0.11215580926796508,True
20653,100076AAK08W,Q2,A,4814.0,50,0.13232660773869848,0.09908208896134683,0.11215580926796508,True
20653,100076AAK08W,Q2,A,13333.75,75,0.13729416768357286,0.10108903847978346,0.11215580926796508,True
20653,100076AAK08W,Q2,A,32265.0,90,0.1405825721843257,0.1024373644864269,0.11215580926796508,True
12574,100076AAK08W,Q2,A,573.5,10,0.061849929092878,0.07421984071604788,0.0,True
12574,100076AAK08W,Q2,A,1108.75,25,0.06349658306541246,0.0747289723147837,0.0,True
12574,100076AAK08W,Q2,A,4814.0,50,0.06148135695788607,0.07410631912724817,0.0,True
12574,100076AAK08W,Q2,A,13333.75,75,0.0649839842092685,0.07519162202668493,0.0,True
12574,100076AAK08W,Q2,A,32265.0,90,0.06845553150895478,0.07628168549490981,0.009615384615384616,True
12378,100076AAK08W,Q2,A,573.5,10,0.07321759308622647,0.07780055599784683,0.01818181818181818,True
12378,100076AAK08W,Q2,A,1108.75,25,0.0712787566342221,0.07717884575589716,0.009615384615384616,True
12378,100076AAK08W,Q2,A,4814.0,50,0.07007786182344013,0.07679605145444098,0.009615384615384616,True
12378,100076AAK08W,Q2,A,13333.75,75,0.07403160480744654,0.07806294254294277,0.01818181818181818,True
12378,100076AAK08W,Q2,A,32265.0,90,0.07794619756099347,0.07933610860415688,0.10067114093959731,True
30586,100076AAK08W,Q2,A,573.5,10,0.10412924380658675,0.08834988206801217,0.11215580926796508,True
30586,100076AAK08W,Q2,A,1108.75,25,0.1022703936787878,0.08768058076004498,0.11215580926796508,True
30586,100076AAK08W,Q2,A,4814.0,50,0.10132743525363012,0.08734281217832691,0.11215580926796508,True
30586,100076AAK08W,Q2,A,13333.75,75,0.10527247199966121,0.08876380330186237,0.11215580926796508,True
30586,100076AAK08W,Q2,A,32265.0,90,0.10793738407292694,0.0897354728182065,0.11215580926796508,True
30492,100076AAK08W,Q2,A,573.5,10,0.14509237247128814,0.10431238623174799,0.11215580926796508,True
30492,100076AAK08W,Q2,A,1108.75,25,0.1488215445084824,0.10588569025826096,0.11215580926796508,True
30492,100076AAK08W,Q2,A,4814.0,50,0.14751990359980355,0.10533417716109743,0.11215580926796508,True
30492,100076AAK08W,Q2,A,13333.75,75,0.15295727675830673,0.10765494755872172,0.11215580926796508,True
30492,100076AAK08W,Q2,A,32265.0,90,0.15655275822263606,0.10921415924946665,0.11215580926796508,True
26829,100076AAK08W,Q2,A,573.5,10,0.10650840318774449,0.08921325716395026,0.11215580926796508,True
26829,100076AAK08W,Q2,A,1108.75,25,0.10666052445815767,0.08926871865814887,0.11215580926796508,True
26829,100076AAK08W,Q2,A,4814.0,50,0.10568185306919646,0.08891245038228636,0.11215580926796508,True
26829,100076AAK08W,Q2,A,13333.75,75,0.10977571376957722,0.09041133519296451,0.11215580926796508,True
26829,100076AAK08W,Q2,A,32265.0,90,0.11249095267340073,0.09141798024109099,0.11215580926796508,True
