product_id,representation,protocol,candidate_quantity,training_percentile,raw_mean,raw_median,raw_p10,raw_p25,raw_p75,raw_p90
100073AAA08U,Q4,B,3028.0,50,0.216538325943256,0.13352466869843613,0.040896106358213696,0.06348238707981849,0.1624194459837419,0.856030102263359
100073AAA08U,Q4,B,5562.0,75,0.21772244609212388,0.13530756796134435,0.04172713195824656,0.06452245602309066,0.1631323806586811,0.8581566422486092
100073AAA08U,Q4,B,11834.5,90,0.21892082132692403,0.1377900827636222,0.042047434219638136,0.06500586781531101,0.16422489480625035,0.8590457756485698
100073AAA09A,Q2,A,1730.0,10,0.24733385109999598,0.14868429395334326,0.08464208763687761,0.11599746521216246,0.19113296480905642,0.8355352089331063
100073AAA09A,Q2,A,2978.0,25,0.24733385109999598,0.14868429395334326,0.08464208763687761,0.11599746521216246,0.19113296480905642,0.8355352089331063
100073AAA09A,Q2,A,4904.0,50,0.24582345630714197,0.14738364562331333,0.08323622763391046,0.11494414525590435,0.1895438744301255,0.8368430503846582
100073AAA09A,Q2,A,10238.0,75,0.2524773753548509,0.15501789572179417,0.08672544297544235,0.12241392982104372,0.19857029610108387,0.841037264979174
100073AAA09A,Q2,A,17244.599999999995,90,0.255909771726141,0.1579190606964184,0.08997079131075977,0.12479502835407272,0.20209104122641583,0.8462951810780848
100073AAA09A,Q2,B,1730.0,10,0.20857696943318318,0.12077950737947489,0.06500193515736215,0.08078079442996644,0.13103312241510412,0.8159613556228057
100073AAA09A,Q2,B,2978.0,25,0.20857696943318318,0.12077950737947489,0.06500193515736215,0.08078079442996644,0.13103312241510412,0.8159613556228057
100073AAA09A,Q2,B,4904.0,50,0.20857696943318318,0.12077950737947489,0.06500193515736215,0.08078079442996644,0.13103312241510412,0.8159613556228057
100073AAA09A,Q2,B,10238.0,75,0.21174697773784087,0.12340109560938793,0.06689524054879316,0.08356417875710093,0.1338433909100993,0.8197755846959957
100073AAA09A,Q2,B,17244.599999999995,90,0.21174697773784087,0.12340109560938793,0.06689524054879316,0.08356417875710093,0.1338433909100993,0.8197755846959957
100073AAA09A,Q4,A,1730.0,10,0.24404707668552528,0.13195594903373917,0.08204794843813805,0.1082832408921156,0.2043671297351327,0.8458049353727313
100073AAA09A,Q4,A,2978.0,25,0.24494546655407287,0.12680725008152885,0.07985660533885577,0.10835341110745564,0.21443070160983768,0.8502807752141516
100073AAA09A,Q4,A,4904.0,50,0.24716595208881648,0.12921348305369573,0.07935763460171022,0.11872726430561456,0.22558961364334265,0.8559348311468722
100073AAA09A,Q4,A,10238.0,75,0.2508810226710421,0.13492496401820092,0.07941171345062754,0.12404124446133821,0.23581894489299832,0.8545329758941185
100073AAA09A,Q4,A,17244.599999999995,90,0.24947330903409068,0.13041812907540848,0.0804565515924929,0.1209585522965374,0.2288334733606644,0.857990621622376
100073AAA09A,Q4,B,1730.0,10,0.2102014935278406,0.1308906566169791,0.03921687187740763,0.061353573823456124,0.1537276378551825,0.8582095669583067
100073AAA09A,Q4,B,2978.0,25,0.21301474406682824,0.13382441805771067,0.040896106358213696,0.06348238707981849,0.1624194459837419,0.856030102263359
100073AAA09A,Q4,B,4904.0,50,0.21419139781095028,0.13618315459043548,0.04172713195824656,0.06452245602309066,0.1631323806586811,0.8581566422486092
100073AAA09A,Q4,B,10238.0,75,0.2153978175452484,0.13845540570692375,0.042047434219638136,0.06500586781531101,0.16422489480625035,0.8590457756485698
100073AAA09A,Q4,B,17244.599999999995,90,0.2154240565899391,0.13871125644944038,0.042133845874335996,0.06513625318802278,0.16451927149976783,0.8580905806809653
100074AAA08U,Q2,A,403.0,10,0.23013947253170494,0.12202869077500629,0.07564793441391868,0.11136546101693917,0.17247256084336887,0.8172275693243264
