delta_roc_auc_mean,delta_roc_auc_lower,delta_roc_auc_upper,delta_pr_auc_mean,delta_pr_auc_lower,delta_pr_auc_upper,delta_brier_mean,delta_brier_lower,delta_brier_upper,bootstrap_type,feature_set,protocol,comparison,ranking_probability_source,calibration_probability_source
-0.014676309951125883,-0.04810899847886042,0.013637334464646277,-0.005650768228081479,-0.024371962731006943,0.012070422762493505,-0.0010590820308351006,-0.002325074654221485,0.0001986534427529873,ORDER_CLUSTER_BOOTSTRAP,STRICT_ORDER_ENTRY,A,Q2_vs_Q0,raw,sigmoid
0.0031006174684613742,-0.014190571645784444,0.02039593160217366,0.006826721972498805,-0.009915136702648212,0.022975299381056954,0.00012376984900220402,-0.0008513745519963416,0.001062712608939006,ORDER_CLUSTER_BOOTSTRAP,STRICT_ORDER_ENTRY,A,Q4_vs_Q0,raw,sigmoid
0.010293876031462432,-0.007841540013535145,0.028127778988880452,0.0232523329924368,0.005270627568905643,0.04872480048437656,0.001176140973523269,-5.4602265012279594e-05,0.0028280697926328,ORDER_CLUSTER_BOOTSTRAP,STRICT_ORDER_ENTRY,B,Q2_vs_Q0,raw,sigmoid
0.019244135265052392,0.0050053194849019045,0.0325124457681485,0.031093675599162537,0.012056349120269814,0.0606277945141503,0.0012650114888513335,0.0003068908717822828,0.0027202227576001237,ORDER_CLUSTER_BOOTSTRAP,STRICT_ORDER_ENTRY,B,Q4_vs_Q0,raw,sigmoid
-0.030802907101183684,-0.07179996081688829,0.0030264026270992537,-0.013796560806611527,-0.03232322068447901,0.002468397928912179,-0.0008771335762749875,-0.001803911619783625,-2.466377542084502e-05,ORDER_CLUSTER_BOOTSTRAP,EXTENDED_PLANNING_INFORMATION,A,Q2_vs_Q0,raw,sigmoid
0.01843887717733236,0.001556983002419696,0.03485372251179632,0.012087620863985408,-0.001126661171628898,0.025573358035803663,0.0004496720204916392,-0.00032130820399991626,0.001210829563186239,ORDER_CLUSTER_BOOTSTRAP,EXTENDED_PLANNING_INFORMATION,A,Q4_vs_Q0,raw,sigmoid
0.011306833635150606,-0.005377616379506955,0.02803601790410958,0.018867214556725895,0.0025721145971819904,0.03688483884927428,0.0006196553274335854,-0.0001310950429560264,0.0013984212387006608,ORDER_CLUSTER_BOOTSTRAP,EXTENDED_PLANNING_INFORMATION,B,Q2_vs_Q0,raw,sigmoid
0.021250026331708846,0.0002721083171121383,0.04112957675297564,0.01758951396768788,0.003756998349151951,0.03290711097913887,0.000830905971530419,0.0002236307392929498,0.0014326512141715694,ORDER_CLUSTER_BOOTSTRAP,EXTENDED_PLANNING_INFORMATION,B,Q4_vs_Q0,raw,sigmoid
